Marca,Modelo,Quilometragem,Cor,Cambio,Combustivel,Portas,Valor_Venda,Idade_Veiculo,Km_por_Ano
Honda,Civic,46775.0,Prata,Automático,Diesel,4,85601.0,14,3118.3333333333335
Honda,HR-V,153779.0,Preto,Manual,Gasolina,2,59689.2,17,8543.277777777777
Honda,Civic,131818.0,Cinza,Automático,Gasolina,2,84790.4,3,32954.5
Honda,Civic,51176.0,Azul,Automático,Flex,4,83733.8,13,3655.4285714285716
Honda,HR-V,81009.0,Preto,Manual,Gasolina,2,84270.2,9,8100.9
Honda,HR-V,88115.0,Preto,Automático,Diesel,2,89100.0,7,11014.375
Honda,Civic,82719.0,Preto,Manual,Flex,4,62221.2,20,3939.0
Honda,Fit,89461.0,Prata,Manual,Flex,4,91890.8,4,17892.2
Honda,Fit,143396.0,Azul,Automático,Gasolina,2,45377.8,24,5735.84
Honda,HR-V,144477.0,Cinza,Automático,Diesel,4,68788.6,8,16053.0
Honda,Fit,126366.0,Azul,Manual,Diesel,2,59451.8,17,7020.333333333333
Honda,Civic,198175.0,Prata,Manual,Diesel,2,39017.0,23,8257.291666666666
Honda,Civic,94058.0,Preto,Automático,Diesel,4,83329.4,8,10450.888888888889
Honda,Civic,37877.0,Preto,Automático,Flex,4,103762.6,2,12625.666666666666
Honda,Fit,81424.0,Prata,Manual,Gasolina,2,63905.2,23,3392.6666666666665
Honda,HR-V,196263.0,Vermelho,Automático,Flex,4,61483.4,11,16355.25
Honda,Civic,82168.0,Cinza,Automático,Flex,2,90250.4,3,20542.0
Honda,Fit,71190.0,Prata,Automático,Gasolina,4,88172.0,9,7119.0
Honda,Fit,191801.0,Azul,Manual,Diesel,2,41404.8,21,8718.227272727272
Honda,Fit,121345.0,Cinza,Manual,Diesel,2,78117.0,9,12134.5
Honda,Civic,103001.0,Prata,Manual,Flex,4,76403.8,8,11444.555555555555
Honda,Civic,143692.0,Vermelho,Automático,Flex,4,61250.600000000006,12,11053.23076923077
Honda,Civic,70734.0,Prata,Manual,Flex,4,90895.2,3,17683.5
Honda,Civic,118540.0,Vermelho,Automático,Flex,4,53727.0,24,4741.6
Honda,Fit,135070.0,Branco,Manual,Diesel,4,81589.0,5,22511.666666666668
Honda,HR-V,192034.0,Azul,Manual,Flex,4,36135.2,23,8001.416666666667
Honda,HR-V,192872.0,Preto,Manual,Gasolina,2,38966.6,24,7714.88
Honda,Fit,134434.0,Branco,Automático,Gasolina,4,46921.2,23,5601.416666666667
Honda,Civic,96428.0,Vermelho,Automático,Flex,4,67326.4,20,4591.809523809524
Honda,Civic,169455.0,Vermelho,Automático,Diesel,4,54180.0,18,8918.684210526315
Honda,HR-V,161781.0,Cinza,Manual,Flex,4,56596.8,17,8987.833333333334
Honda,Fit,126901.0,Cinza,Manual,Flex,2,62762.8,13,9064.357142857143
Honda,HR-V,78033.0,Preto,Automático,Flex,4,63572.4,22,3392.7391304347825
Honda,HR-V,184426.0,Prata,Manual,Flex,2,65992.8,7,23053.25
Honda,Civic,146725.0,Vermelho,Automático,Gasolina,2,50456.0,21,6669.318181818182
Honda,Civic,119630.0,Vermelho,Automático,Flex,4,61401.0,15,7476.875
Honda,HR-V,26025.0,Cinza,Manual,Diesel,2,93877.0,10,2365.909090909091
Honda,HR-V,159166.0,Prata,Manual,Diesel,2,68600.8,5,26527.666666666668
Honda,Fit,194471.0,Vermelho,Automático,Flex,4,66872.8,2,64823.666666666664
Honda,Fit,82942.0,Azul,Automático,Flex,2,86808.6,6,11848.857142857143
Honda,Civic,182900.0,Preto,Manual,Gasolina,2,46812.0,17,10161.111111111111
Honda,HR-V,101347.0,Cinza,Manual,Diesel,2,62151.600000000006,18,5334.0526315789475
Honda,HR-V,144744.0,Prata,Manual,Diesel,2,66397.2,14,9649.6
Honda,HR-V,11551.0,Preto,Automático,Flex,4,96004.8,10,1050.090909090909
Honda,Fit,118756.0,Prata,Manual,Gasolina,2,65442.8,13,8482.57142857143
Honda,HR-V,26430.0,Branco,Manual,Gasolina,4,98905.0,3,6607.5
Honda,Fit,102211.0,Vermelho,Manual,Diesel,4,73574.8,13,7300.785714285715
Honda,Civic,19705.0,Azul,Manual,Gasolina,4,81348.0,17,1094.7222222222222
Honda,HR-V,58852.0,Preto,Automático,Gasolina,4,79929.6,15,3678.25
Honda,HR-V,24810.0,Preto,Automático,Gasolina,4,102799.0,5,4135.0
Honda,Fit,59247.0,Branco,Manual,Gasolina,2,85532.6,9,5924.7
Honda,Fit,25394.0,Preto,Manual,Diesel,4,71249.2,22,1104.0869565217392
Honda,HR-V,173947.0,Prata,Manual,Diesel,2,62470.6,10,15813.363636363636
Honda,HR-V,144963.0,Azul,Manual,Diesel,2,52899.4,21,6589.227272727273
Honda,Civic,157224.0,Cinza,Manual,Diesel,2,57677.2,16,9248.470588235294
Honda,Fit,29795.0,Prata,Manual,Flex,4,87885.0,10,2708.6363636363635
Honda,HR-V,109267.0,Azul,Manual,Flex,4,86415.6,3,27316.75
Honda,Civic,126032.0,Preto,Automático,Gasolina,4,76721.6,4,25206.4
Honda,Civic,181652.0,Branco,Manual,Diesel,2,75993.6,3,45413.0
Honda,HR-V,46221.0,Branco,Automático,Diesel,2,86668.8,14,3081.4
Honda,HR-V,157079.0,Prata,Manual,Flex,4,70626.2,8,17453.222222222223
Honda,HR-V,95725.0,Preto,Manual,Flex,4,92073.0,2,31908.333333333332
Honda,HR-V,29196.0,Cinza,Manual,Flex,2,96923.8,5,4866.0
Honda,HR-V,40769.0,Cinza,Manual,Diesel,2,75118.2,20,1941.3809523809523
Honda,Civic,127325.0,Cinza,Manual,Flex,4,56747.0,21,5787.5
Honda,Fit,56806.0,Preto,Manual,Diesel,4,78045.8,16,3341.529411764706
Honda,Fit,35931.0,Azul,Automático,Flex,4,88718.8,12,2763.923076923077
Honda,HR-V,74630.0,Branco,Manual,Diesel,4,79688.0,15,4664.375
Honda,Civic,35516.0,Cinza,Automático,Flex,2,74991.8,17,1973.111111111111
Honda,Civic,26333.0,Prata,Manual,Gasolina,2,100732.4,7,3291.625
Honda,Fit,130399.0,Preto,Automático,Diesel,4,75378.2,10,11854.454545454546
Honda,HR-V,67414.0,Cinza,Automático,Flex,2,85029.2,7,8426.75
Honda,HR-V,34146.0,Branco,Manual,Gasolina,4,89663.8,8,3794.0
Honda,Civic,136412.0,Prata,Manual,Gasolina,2,77272.6,8,15156.888888888889
Honda,Fit,89330.0,Cinza,Manual,Gasolina,4,53323.0,25,3435.769230769231
Honda,HR-V,119718.0,Vermelho,Manual,Diesel,4,70131.4,10,10883.454545454546
Honda,Civic,78776.0,Azul,Manual,Gasolina,2,77727.8,15,4923.5
Honda,Civic,180498.0,Azul,Automático,Flex,2,55480.4,12,13884.461538461539
Honda,Civic,183219.0,Cinza,Automático,Gasolina,2,53816.2,17,10178.833333333334
Hyundai,HB20S,69260.0,Azul,Automático,Diesel,2,63219.0,8,7695.555555555556
Hyundai,HB20,62977.0,Azul,Automático,Diesel,4,53408.6,16,3704.529411764706
Hyundai,HB20,78508.0,Vermelho,Automático,Diesel,4,66262.4,7,9813.5
Hyundai,HB20,10607.0,Vermelho,Manual,Diesel,4,71430.6,14,707.1333333333333
Hyundai,Creta,161613.0,Branco,Manual,Diesel,4,54499.4,4,32322.6
Hyundai,HB20,42120.0,Prata,Automático,Flex,2,71610.0,8,4680.0
Hyundai,HB20S,63394.0,Vermelho,Manual,Flex,2,59806.2,11,5282.833333333333
Hyundai,HB20,173413.0,Cinza,Manual,Flex,4,37145.4,16,10200.764705882353
Hyundai,Creta,72848.0,Cinza,Manual,Diesel,4,52770.4,19,3642.4
Hyundai,HB20S,41583.0,Vermelho,Automático,Diesel,4,57446.4,19,2079.15
Hyundai,Creta,102061.0,Branco,Manual,Flex,2,63935.8,4,20412.2
Hyundai,HB20,190408.0,Vermelho,Automático,Flex,2,28124.4,19,9520.4
Hyundai,HB20,48760.0,Prata,Automático,Flex,2,75541.0,4,9752.0
Hyundai,HB20,64344.0,Cinza,Automático,Gasolina,4,63566.2,9,6434.4
Hyundai,Creta,109344.0,Azul,Manual,Gasolina,2,64672.2,7,13668.0
Hyundai,HB20S,117784.0,Cinza,Automático,Diesel,2,47255.2,13,8413.142857142857
Hyundai,Creta,63917.0,Preto,Automático,Flex,2,64068.6,13,4565.5
Hyundai,Creta,198822.0,Prata,Manual,Gasolina,2,22856.6,23,8284.25
Hyundai,HB20,193135.0,Azul,Automático,Flex,4,33792.0,15,12070.9375
Hyundai,HB20S,148694.0,Branco,Automático,Flex,2,52528.2,7,18586.75
Hyundai,HB20,12008.0,Branco,Manual,Gasolina,2,58412.4,22,522.0869565217391
Hyundai,HB20S,47229.0,Prata,Manual,Flex,2,73540.2,4,9445.8
Hyundai,Creta,184236.0,Azul,Manual,Flex,4,44006.8,11,15353.0
Hyundai,Creta,41334.0,Azul,Automático,Gasolina,2,71812.2,9,4133.4
Hyundai,HB20S,98203.0,Prata,Automático,Gasolina,2,39359.4,20,4676.333333333333
Hyundai,Creta,96453.0,Vermelho,Manual,Diesel,4,48411.4,15,6028.3125
Hyundai,HB20S,38829.0,Vermelho,Manual,Flex,2,66365.2,10,3529.909090909091
Hyundai,HB20S,151408.0,Vermelho,Automático,Diesel,4,58805.4,5,25234.666666666668
Hyundai,HB20S,18009.0,Prata,Automático,Flex,4,82522.2,5,3001.5
Hyundai,Creta,198155.0,Cinza,Manual,Diesel,4,16951.0,21,9007.045454545454
Hyundai,Creta,186202.0,Preto,Automático,Diesel,4,28545.6,15,11637.625
Hyundai,HB20,127215.0,Branco,Automático,Flex,2,53420.0,12,9785.76923076923
Hyundai,Creta,18973.0,Branco,Manual,Diesel,4,54563.4,20,903.4761904761905
Hyundai,HB20,173831.0,Vermelho,Automático,Flex,4,33923.8,14,11588.733333333334
Hyundai,HB20S,151023.0,Cinza,Automático,Gasolina,2,42536.4,15,9438.9375
Hyundai,HB20S,19589.0,Preto,Automático,Flex,2,51662.2,22,851.695652173913
Hyundai,HB20,134923.0,Vermelho,Automático,Flex,4,34672.4,23,5621.791666666667
Hyundai,Creta,6242.0,Azul,Automático,Diesel,4,75249.6,14,416.1333333333333
Hyundai,Creta,150641.0,Prata,Manual,Gasolina,2,42008.8,16,8861.235294117647
Hyundai,Creta,195935.0,Branco,Manual,Diesel,4,22599.0,18,10312.368421052632
Hyundai,HB20,31391.0,Branco,Manual,Flex,4,55480.8,22,1364.8260869565217
Hyundai,Creta,154637.0,Preto,Manual,Diesel,2,38494.6,17,8590.944444444445
Hyundai,HB20,13376.0,Branco,Automático,Gasolina,2,52597.8,24,535.04
Hyundai,HB20S,70251.0,Branco,Manual,Flex,4,65159.8,8,7805.666666666667
Hyundai,HB20,160518.0,Prata,Manual,Flex,4,49589.4,8,17835.333333333332
Hyundai,Creta,98664.0,Preto,Automático,Flex,2,53479.2,13,7047.428571428572
Hyundai,HB20S,87597.0,Vermelho,Automático,Diesel,2,67500.6,3,21899.25
Hyundai,HB20,157924.0,Preto,Automático,Diesel,2,43648.2,14,10528.266666666666
Hyundai,HB20,40664.0,Preto,Automático,Gasolina,2,77763.2,3,10166.0
Hyundai,HB20,59312.0,Prata,Manual,Flex,2,55134.6,20,2824.3809523809523
Hyundai,HB20,179170.0,Prata,Automático,Flex,4,40248.0,12,13782.307692307691
Hyundai,HB20S,116305.0,Vermelho,Automático,Flex,4,49607.0,10,10573.181818181818
Hyundai,Creta,58451.0,Branco,Automático,Gasolina,2,73816.8,2,19483.666666666668
Hyundai,Creta,119240.0,Cinza,Automático,Diesel,2,59532.0,5,19873.333333333332
Hyundai,HB20,76925.0,Vermelho,Manual,Flex,4,44621.0,20,3663.095238095238
Hyundai,HB20,27509.0,Branco,Manual,Diesel,4,54599.2,21,1250.409090909091
Hyundai,Creta,144909.0,Cinza,Manual,Gasolina,4,30217.2,19,7245.45
Hyundai,Creta,141346.0,Branco,Manual,Flex,4,39451.8,18,7439.263157894737
Hyundai,HB20,59807.0,Prata,Automático,Flex,2,72362.6,8,6645.222222222223
Hyundai,HB20,122194.0,Prata,Automático,Flex,2,41684.2,15,7637.125
Hyundai,HB20,179374.0,Cinza,Manual,Flex,2,29477.200000000004,19,8968.7
Hyundai,Creta,64367.0,Branco,Automático,Gasolina,4,64040.6,12,4951.307692307692
Hyundai,HB20S,57895.0,Prata,Automático,Diesel,2,57955.0,12,4453.461538461538
Hyundai,Creta,153573.0,Branco,Manual,Flex,2,34592.399999999994,20,7313.0
Hyundai,Creta,34058.0,Preto,Manual,Diesel,2,52388.4,24,1362.32
Hyundai,HB20S,94416.0,Cinza,Manual,Flex,2,50714.8,17,5245.333333333333
Hyundai,HB20,136002.0,Preto,Automático,Flex,4,46972.6,10,12363.818181818182
Hyundai,HB20S,23593.0,Azul,Manual,Gasolina,2,54541.4,25,907.4230769230769
Hyundai,HB20S,180516.0,Preto,Automático,Gasolina,4,43559.8,6,25788.0
Hyundai,HB20S,102318.0,Preto,Automático,Gasolina,2,59254.4,6,14616.857142857143
Hyundai,HB20,111358.0,Branco,Automático,Gasolina,4,34338.399999999994,21,5061.727272727273
Hyundai,Creta,134577.0,Vermelho,Automático,Gasolina,4,48007.6,15,8411.0625
Hyundai,HB20,13638.0,Vermelho,Automático,Flex,2,70517.4,10,1239.8181818181818
Hyundai,HB20S,65738.0,Azul,Automático,Gasolina,2,45786.4,25,2528.3846153846152
Hyundai,HB20,41849.0,Branco,Manual,Flex,2,63898.2,13,2989.214285714286
Hyundai,HB20,110326.0,Preto,Manual,Flex,2,35443.8,21,5014.818181818182
Hyundai,Creta,189928.0,Azul,Automático,Diesel,2,32487.4,14,12661.866666666667
Hyundai,HB20S,28106.0,Azul,Manual,Flex,4,59203.8,20,1338.3809523809523
Hyundai,Creta,58438.0,Branco,Manual,Flex,2,50204.4,22,2540.782608695652
Hyundai,HB20S,181582.0,Cinza,Automático,Gasolina,2,35483.6,13,12970.142857142857
Hyundai,HB20,79372.0,Cinza,Manual,Gasolina,4,46508.6,18,4177.473684210527
Hyundai,HB20S,20456.0,Azul,Automático,Flex,4,82807.8,6,2922.285714285714
Hyundai,Creta,49366.0,Branco,Manual,Flex,4,56540.8,17,2742.5555555555557
Hyundai,HB20,155863.0,Vermelho,Manual,Flex,4,43071.4,10,14169.363636363636
Hyundai,HB20,37615.0,Preto,Manual,Diesel,2,59251.0,18,1979.7368421052631
Hyundai,Creta,133950.0,Azul,Manual,Flex,4,43142.0,15,8371.875
Hyundai,Creta,182603.0,Cinza,Automático,Gasolina,2,46188.4,7,22825.375
Hyundai,HB20S,123892.0,Branco,Manual,Gasolina,2,29042.6,24,4955.68
Hyundai,Creta,131857.0,Vermelho,Automático,Gasolina,2,55562.6,8,14650.777777777777
Hyundai,HB20,24946.0,Vermelho,Automático,Diesel,4,78267.8,5,4157.666666666667
Hyundai,HB20,115409.0,Vermelho,Automático,Diesel,4,56529.2,10,10491.727272727272
Hyundai,Creta,63266.0,Prata,Automático,Diesel,2,61818.8,11,5272.166666666667
Hyundai,HB20S,48440.0,Prata,Automático,Gasolina,2,70313.0,10,4403.636363636364
Hyundai,HB20S,190588.0,Prata,Manual,Gasolina,2,21414.4,22,8286.434782608696
Hyundai,HB20S,178681.0,Branco,Automático,Gasolina,4,50707.8,2,59560.333333333336
Hyundai,HB20,29036.0,Azul,Manual,Gasolina,2,48811.8,25,1116.7692307692307
Hyundai,Creta,81083.0,Preto,Automático,Flex,2,43702.4,25,3118.576923076923
Hyundai,Creta,160649.0,Vermelho,Manual,Diesel,2,44527.2,12,12357.615384615385
Hyundai,HB20S,45567.0,Preto,Automático,Flex,4,75740.6,2,15189.0
Hyundai,HB20,76004.0,Preto,Automático,Gasolina,2,66053.2,10,6909.454545454545
Hyundai,Creta,10910.0,Azul,Manual,Diesel,2,53745.0,23,454.5833333333333
Hyundai,HB20,113572.0,Vermelho,Automático,Diesel,4,54921.6,13,8112.285714285715
Hyundai,Creta,185357.0,Vermelho,Automático,Flex,2,46976.6,3,46339.25
Hyundai,HB20S,144741.0,Branco,Manual,Gasolina,2,26506.8,24,5789.64
Hyundai,HB20S,164265.0,Cinza,Automático,Gasolina,2,41843.0,12,12635.76923076923
Hyundai,HB20S,34173.0,Preto,Manual,Diesel,4,50329.4,25,1314.3461538461538
Hyundai,Creta,44899.0,Cinza,Manual,Diesel,4,54826.2,17,2494.3888888888887
Hyundai,HB20S,39109.0,Branco,Automático,Flex,4,45664.2,23,1629.5416666666667
Hyundai,HB20,198942.0,Preto,Automático,Flex,4,50304.6,4,39788.4
Hyundai,HB20S,131358.0,Vermelho,Manual,Gasolina,4,61098.4,2,43786.0
Hyundai,Creta,158532.0,Prata,Manual,Flex,2,47720.6,11,13211.0
Hyundai,HB20S,9821.0,Azul,Manual,Flex,4,80880.8,7,1227.625
Hyundai,HB20S,10771.0,Vermelho,Manual,Diesel,4,66351.8,17,598.3888888888889
Hyundai,HB20S,145724.0,Vermelho,Manual,Gasolina,4,32227.2,23,6071.833333333333
Hyundai,Creta,137521.0,Prata,Automático,Flex,2,56573.8,5,22920.166666666668
Hyundai,Creta,173251.0,Preto,Automático,Gasolina,2,29712.8,19,8662.55
Hyundai,HB20S,8136.0,Preto,Automático,Flex,4,60106.8,18,428.2105263157895
Hyundai,HB20S,159920.0,Cinza,Manual,Gasolina,4,39633.0,12,12301.538461538461
Hyundai,HB20,18141.0,Branco,Automático,Flex,4,78637.8,4,3628.2
Hyundai,HB20S,105296.0,Prata,Automático,Gasolina,2,51046.8,15,6581.0
Hyundai,HB20,12374.0,Preto,Automático,Flex,2,81403.2,7,1546.75
Hyundai,HB20,18993.0,Branco,Automático,Flex,2,57594.4,22,825.7826086956521
Hyundai,HB20S,55330.0,Azul,Manual,Diesel,2,43878.0,22,2405.6521739130435
Hyundai,HB20,164063.0,Azul,Automático,Flex,4,52041.4,3,41015.75
Hyundai,HB20,178568.0,Prata,Manual,Flex,2,45002.4,5,29761.333333333332
Hyundai,HB20S,171503.0,Cinza,Manual,Gasolina,4,58186.4,2,57167.666666666664
Hyundai,Creta,21845.0,Preto,Manual,Diesel,4,77690.0,7,2730.625
Hyundai,HB20,96123.0,Azul,Manual,Diesel,4,54900.4,15,6007.6875
Hyundai,HB20,137948.0,Prata,Automático,Diesel,4,46684.4,9,13794.8
Hyundai,Creta,123183.0,Prata,Automático,Diesel,2,26931.4,24,4927.32
Hyundai,HB20,87332.0,Branco,Manual,Flex,4,72389.6,3,21833.0
Hyundai,HB20,85953.0,Branco,Manual,Diesel,2,56736.4,12,6611.7692307692305
Hyundai,Creta,196868.0,Cinza,Manual,Gasolina,4,27992.4,14,13124.533333333333
Hyundai,HB20S,155915.0,Branco,Automático,Diesel,2,59117.0,2,51971.666666666664
Hyundai,HB20S,116747.0,Vermelho,Manual,Flex,4,63293.6,4,23349.4
Hyundai,Creta,24982.0,Cinza,Manual,Flex,4,51791.6,25,960.8461538461538
Hyundai,HB20S,73137.0,Cinza,Manual,Diesel,4,48714.6,18,3849.315789473684
Hyundai,HB20S,58923.0,Branco,Manual,Diesel,2,80196.4,3,14730.75
Hyundai,Creta,61081.0,Vermelho,Automático,Gasolina,2,46831.8,23,2545.0416666666665
Hyundai,Creta,194850.0,Prata,Manual,Diesel,2,35723.0,9,19485.0
Hyundai,Creta,38682.0,Cinza,Automático,Flex,4,78891.6,7,4835.25
Hyundai,HB20,189291.0,Cinza,Manual,Diesel,4,20014.800000000003,25,7280.423076923077
Hyundai,HB20,59229.0,Branco,Manual,Flex,4,55498.2,17,3290.5
Hyundai,HB20S,65679.0,Preto,Manual,Gasolina,2,61444.2,9,6567.9
Hyundai,HB20,98574.0,Cinza,Automático,Diesel,4,65928.2,5,16429.0
Hyundai,HB20S,108768.0,Azul,Automático,Flex,4,62731.4,3,27192.0
Hyundai,HB20,190844.0,Branco,Manual,Flex,2,22126.200000000004,19,9542.2
Hyundai,HB20S,187342.0,Prata,Manual,Flex,2,41460.6,10,17031.090909090908
Hyundai,Creta,101123.0,Cinza,Manual,Flex,2,63108.4,5,16853.833333333332
Hyundai,Creta,17191.0,Preto,Automático,Diesel,2,57068.8,24,687.64
Hyundai,HB20,94957.0,Preto,Manual,Diesel,2,34696.600000000006,23,3956.5416666666665
Hyundai,HB20S,170862.0,Prata,Automático,Gasolina,4,51142.6,4,34172.4
Hyundai,HB20,199076.0,Cinza,Manual,Flex,4,27689.800000000003,15,12442.25
Hyundai,HB20S,89091.0,Azul,Manual,Diesel,2,42329.8,24,3563.64
Hyundai,HB20,28798.0,Vermelho,Manual,Gasolina,4,55806.4,18,1515.6842105263158
Hyundai,Creta,127061.0,Preto,Automático,Diesel,2,48344.8,14,8470.733333333334
Hyundai,HB20S,108293.0,Cinza,Manual,Flex,4,59664.4,9,10829.3
Hyundai,HB20S,32039.0,Preto,Automático,Gasolina,2,61005.2,18,1686.2631578947369
Hyundai,HB20S,179480.0,Branco,Manual,Flex,4,50150.0,2,59826.666666666664
Hyundai,HB20,35609.0,Branco,Automático,Diesel,4,84800.2,3,8902.25
Hyundai,HB20S,38426.0,Branco,Manual,Flex,4,52722.8,23,1601.0833333333333
Hyundai,HB20S,199640.0,Preto,Automático,Diesel,4,47762.0,2,66546.66666666667
Hyundai,Creta,36671.0,Vermelho,Automático,Flex,2,48507.8,22,1594.391304347826
Hyundai,HB20,128338.0,Cinza,Automático,Gasolina,2,52848.4,11,10694.833333333334
Hyundai,Creta,51488.0,Preto,Automático,Flex,2,54585.4,19,2574.4
Hyundai,HB20S,21185.0,Azul,Automático,Gasolina,2,81148.0,7,2648.125
Hyundai,HB20,9707.0,Prata,Manual,Gasolina,4,62343.600000000006,16,571.0
Hyundai,HB20S,155451.0,Preto,Automático,Gasolina,4,42328.8,13,11103.642857142857
Hyundai,HB20,168381.0,Preto,Automático,Diesel,2,46407.8,5,28063.5
Hyundai,Creta,72445.0,Azul,Automático,Flex,4,68625.0,5,12074.166666666666
Hyundai,HB20,53709.0,Azul,Automático,Flex,4,61024.2,17,2983.8333333333335
Hyundai,Creta,128934.0,Preto,Automático,Flex,4,62959.2,5,21489.0
Hyundai,HB20,43604.0,Azul,Manual,Flex,4,42866.2,25,1677.076923076923
Hyundai,HB20,39772.0,Azul,Manual,Gasolina,4,66363.6,11,3314.3333333333335
Hyundai,HB20S,82774.0,Preto,Manual,Flex,2,65034.2,10,7524.909090909091
Hyundai,Creta,121051.0,Cinza,Automático,Diesel,2,52188.8,11,10087.583333333334
Hyundai,HB20,66668.0,Vermelho,Automático,Diesel,4,63333.4,12,5128.307692307692
Hyundai,HB20S,39442.0,Cinza,Automático,Gasolina,2,71566.6,9,3944.2
Hyundai,Creta,69720.0,Azul,Automático,Flex,2,53378.0,19,3486.0
Hyundai,HB20S,196636.0,Cinza,Manual,Gasolina,4,47744.8,3,49159.0
Hyundai,Creta,83780.0,Prata,Automático,Flex,4,49532.0,20,3989.5238095238096
Hyundai,HB20S,12519.0,Preto,Automático,Gasolina,4,67367.2,16,736.4117647058823
Hyundai,HB20S,19884.0,Cinza,Manual,Flex,2,84157.2,2,6628.0
Hyundai,HB20,142266.0,Cinza,Automático,Flex,4,45198.8,12,10943.538461538461
Hyundai,Creta,106813.0,Cinza,Automático,Diesel,4,53879.4,12,8216.384615384615
Hyundai,HB20,33224.0,Cinza,Manual,Flex,4,72411.2,11,2768.6666666666665
Hyundai,HB20,178189.0,Branco,Manual,Diesel,2,44094.2,11,14849.083333333334
Hyundai,HB20,88635.0,Preto,Manual,Diesel,2,55659.0,11,7386.25
Hyundai,Creta,50218.0,Vermelho,Manual,Gasolina,2,65898.4,10,4565.272727272727
Hyundai,HB20,159717.0,Cinza,Automático,Diesel,4,58152.6,2,53239.0
Hyundai,Creta,62674.0,Branco,Manual,Flex,4,68818.2,5,10445.666666666666
Hyundai,HB20S,104251.0,Preto,Automático,Gasolina,2,54622.8,13,7446.5
Hyundai,Creta,17842.0,Vermelho,Automático,Flex,4,68770.6,16,1049.5294117647059
Hyundai,HB20,105699.0,Azul,Automático,Gasolina,2,41773.2,17,5872.166666666667
Hyundai,Creta,128138.0,Cinza,Manual,Diesel,2,28364.4,23,5339.083333333333
Hyundai,HB20,9363.0,Vermelho,Manual,Gasolina,2,67742.4,16,550.7647058823529
Hyundai,HB20,63001.0,Prata,Manual,Diesel,4,73251.8,7,7875.125
Hyundai,HB20S,96828.0,Branco,Manual,Flex,4,39939.4,19,4841.4
Hyundai,HB20S,104349.0,Preto,Manual,Gasolina,2,48571.2,14,6956.6
Hyundai,HB20,13070.0,Prata,Manual,Flex,4,57384.0,22,568.2608695652174
Hyundai,HB20S,48081.0,Cinza,Automático,Diesel,4,55846.8,20,2289.5714285714284
Hyundai,Creta,68486.0,Vermelho,Manual,Gasolina,2,51651.8,17,3804.777777777778
Hyundai,Creta,184764.0,Cinza,Manual,Diesel,2,30931.2,18,9724.421052631578
Hyundai,Creta,6504.0,Prata,Manual,Gasolina,2,81155.2,5,1084.0
Hyundai,HB20S,93961.0,Prata,Manual,Flex,4,53723.8,16,5527.117647058823
Hyundai,Creta,64980.0,Preto,Automático,Diesel,2,52687.0,20,3094.285714285714
Hyundai,HB20S,62787.0,Cinza,Automático,Flex,2,58007.6,17,3488.1666666666665
Hyundai,HB20,132691.0,Azul,Automático,Flex,2,50529.8,13,9477.92857142857
Hyundai,HB20S,199937.0,Cinza,Automático,Gasolina,2,44878.6,4,39987.4
Hyundai,Creta,108409.0,Cinza,Automático,Diesel,4,57470.2,9,10840.9
Hyundai,HB20,110702.0,Vermelho,Manual,Gasolina,4,41077.6,17,6150.111111111111
Hyundai,HB20S,6626.0,Branco,Manual,Flex,2,78623.8,6,946.5714285714286
Hyundai,HB20,83747.0,Prata,Manual,Diesel,4,68361.6,4,16749.4
Hyundai,HB20S,114455.0,Preto,Manual,Diesel,2,37911.0,23,4768.958333333333
Hyundai,Creta,24802.0,Azul,Automático,Diesel,4,47103.6,25,953.9230769230769
Hyundai,HB20S,57012.0,Preto,Automático,Diesel,2,59008.6,17,3167.3333333333335
Hyundai,HB20,129044.0,Branco,Automático,Flex,2,40691.2,14,8602.933333333332
Hyundai,HB20,128325.0,Preto,Manual,Diesel,2,52344.0,9,12832.5
Hyundai,HB20,152512.0,Vermelho,Automático,Gasolina,2,37653.6,19,7625.6
Hyundai,HB20,32947.0,Vermelho,Manual,Gasolina,2,67651.6,12,2534.3846153846152
Hyundai,Creta,9215.0,Prata,Automático,Gasolina,4,51936.0,23,383.9583333333333
Hyundai,HB20S,90826.0,Branco,Manual,Diesel,4,34199.8,24,3633.04
Hyundai,HB20S,119170.0,Cinza,Automático,Diesel,4,47463.0,17,6620.555555555556
Hyundai,HB20S,119416.0,Branco,Automático,Flex,4,37532.8,21,5428.0
Hyundai,HB20,158116.0,Cinza,Manual,Gasolina,4,39583.8,16,9300.941176470587
Hyundai,Creta,71442.0,Prata,Automático,Diesel,2,40806.600000000006,24,2857.68
Hyundai,Creta,108336.0,Preto,Manual,Diesel,2,46843.8,14,7222.4
Hyundai,HB20S,8484.0,Branco,Automático,Diesel,4,76697.2,7,1060.5
Hyundai,Creta,70111.0,Azul,Automático,Gasolina,2,51552.8,16,4124.176470588235
Hyundai,HB20S,59749.0,Prata,Automático,Diesel,2,67256.2,8,6638.777777777777
Hyundai,Creta,158254.0,Prata,Automático,Gasolina,4,58339.2,2,52751.333333333336
Hyundai,HB20S,57782.0,Azul,Automático,Flex,4,56277.6,17,3210.1111111111113
Hyundai,Creta,149232.0,Azul,Manual,Gasolina,2,58119.6,5,24872.0
Hyundai,HB20S,177277.0,Vermelho,Automático,Gasolina,4,24769.60000000001,21,8058.045454545455
Hyundai,HB20S,6195.0,Vermelho,Automático,Diesel,2,71368.0,13,442.5
